day,day_start,baseline,threshold_value,start,end,duration_min,peak_pm,mean_pm
2021-11-15,2021-11-15 00:00:00-07:00,26.63355555555556,39.95033333333334,2021-11-15 18:23:57-07:00,2021-11-15 18:25:57-07:00,2.0,42.71,42.71
2021-11-15,2021-11-15 00:00:00-07:00,26.63355555555556,39.95033333333334,2021-11-15 18:53:58-07:00,2021-11-15 19:01:58-07:00,8.0,113.52,94.13
2021-11-15,2021-11-15 00:00:00-07:00,26.63355555555556,39.95033333333334,2021-11-15 19:17:58-07:00,2021-11-15 19:21:58-07:00,4.0,45.3,42.66
2021-11-15,2021-11-15 00:00:00-07:00,26.63355555555556,39.95033333333334,2021-11-15 23:22:00-07:00,2021-11-15 23:24:00-07:00,2.0,39.96,39.96
2021-11-15,2021-11-15 00:00:00-07:00,26.63355555555556,39.95033333333334,2021-11-15 23:40:00-07:00,2021-11-15 23:48:00-07:00,8.0,53.07,46.4675
2021-11-16,2021-11-16 00:00:00-07:00,31.520333333333337,47.2805,2021-11-16 18:08:13-07:00,2021-11-16 18:14:13-07:00,6.0,192.38,134.64666666666668
2021-11-16,2021-11-16 00:00:00-07:00,31.520333333333337,47.2805,2021-11-16 18:16:13-07:00,2021-11-16 18:22:13-07:00,6.0,69.61,56.029999999999994
2021-11-16,2021-11-16 00:00:00-07:00,31.520333333333337,47.2805,2021-11-16 18:26:13-07:00,2021-11-16 18:32:13-07:00,6.0,78.86,69.02
2021-11-16,2021-11-16 00:00:00-07:00,31.520333333333337,47.2805,2021-11-16 20:48:14-07:00,2021-11-16 20:54:14-07:00,6.0,115.45,81.79
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 18:14:29-07:00,2021-11-17 18:20:29-07:00,6.0,58.27,39.03
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 18:26:29-07:00,2021-11-17 18:38:29-07:00,12.0,28.09,20.413333333333334
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 18:42:29-07:00,2021-11-17 18:46:29-07:00,4.0,16.84,16.53
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 19:04:30-07:00,2021-11-17 19:08:30-07:00,4.0,17.93,17.33
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 20:20:31-07:00,2021-11-17 22:16:32-07:00,116.01666666666667,58.75,21.236034482758622
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 22:18:32-07:00,2021-11-17 22:20:32-07:00,2.0,15.64,15.64
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 22:22:32-07:00,2021-11-17 22:24:32-07:00,2.0,15.24,15.24
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 22:26:32-07:00,2021-11-17 23:56:33-07:00,90.01666666666667,116.38,25.276666666666667
2021-11-17,2021-11-17 00:00:00-07:00,10.0,15.0,2021-11-17 23:58:33-07:00,2021-11-18 00:00:33-07:00,2.0,16.93,16.93
2021-11-18,2021-11-18 00:00:00-07:00,18.389555555555557,27.584333333333333,2021-11-18 10:00:40-07:00,2021-11-18 10:18:40-07:00,18.0,33.53,29.26666666666667
2021-11-18,2021-11-18 00:00:00-07:00,18.389555555555557,27.584333333333333,2021-11-18 10:20:40-07:00,2021-11-18 10:46:40-07:00,26.0,708.43,82.08153846153846
2021-11-18,2021-11-18 00:00:00-07:00,18.389555555555557,27.584333333333333,2021-11-18 10:48:40-07:00,2021-11-18 10:50:40-07:00,2.0,30.24,30.24
2021-11-18,2021-11-18 00:00:00-07:00,18.389555555555557,27.584333333333333,2021-11-18 10:52:40-07:00,2021-11-18 10:54:40-07:00,2.0,27.67,27.67
2021-11-18,2021-11-18 00:00:00-07:00,18.389555555555557,27.584333333333333,2021-11-18 10:58:40-07:00,2021-11-19 00:00:49-07:00,782.15,122.69,43.79401534526854
2021-11-19,2021-11-19 00:00:00-07:00,42.69288888888889,64.03933333333333,2021-11-19 00:50:49-07:00,2021-11-19 00:52:49-07:00,2.0,79.8,79.8
2021-11-20,2021-11-20 00:00:00-07:00,13.51788888888889,20.276833333333336,2021-11-20 17:11:18-07:00,2021-11-20 17:15:18-07:00,4.0,32.95,29.155
2021-11-20,2021-11-20 00:00:00-07:00,13.51788888888889,20.276833333333336,2021-11-20 17:17:18-07:00,2021-11-20 17:39:18-07:00,22.0,124.43,83.53545454545456
2021-11-20,2021-11-20 00:00:00-07:00,13.51788888888889,20.276833333333336,2021-11-20 18:03:18-07:00,2021-11-20 18:05:18-07:00,2.0,39.89,39.89
2021-11-20,2021-11-20 00:00:00-07:00,13.51788888888889,20.276833333333336,2021-11-20 18:19:18-07:00,2021-11-20 18:21:18-07:00,2.0,21.08,21.08
2021-11-21,2021-11-21 00:00:00-07:00,10.0,15.0,2021-11-21 09:05:28-07:00,2021-11-21 09:17:28-07:00,12.0,21.62,19.623333333333335
2021-11-21,2021-11-21 00:00:00-07:00,10.0,15.0,2021-11-21 18:21:34-07:00,2021-11-21 18:25:34-07:00,4.0,16.86,16.5
2021-11-21,2021-11-21 00:00:00-07:00,10.0,15.0,2021-11-21 20:55:35-07:00,2021-11-21 20:59:35-07:00,4.0,23.4,20.45
2021-11-22,2021-11-22 00:00:00-07:00,10.0,15.0,2021-11-22 18:53:49-07:00,2021-11-22 19:11:50-07:00,18.016666666666666,46.33,29.045555555555552
2021-11-22,2021-11-22 00:00:00-07:00,10.0,15.0,2021-11-22 19:31:50-07:00,2021-11-22 19:47:50-07:00,16.0,24.98,20.02375
2021-11-22,2021-11-22 00:00:00-07:00,10.0,15.0,2021-11-22 21:05:51-07:00,2021-11-22 21:13:51-07:00,8.0,26.4,20.41
2021-11-22,2021-11-22 00:00:00-07:00,10.0,15.0,2021-11-22 22:37:52-07:00,2021-11-22 23:09:52-07:00,32.0,139.59,65.25125
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 05:41:56-07:00,2021-11-23 05:45:56-07:00,4.0,15.25,15.23
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 08:31:59-07:00,2021-11-23 08:43:59-07:00,12.0,21.36,19.47
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 09:27:59-07:00,2021-11-23 09:29:59-07:00,2.0,15.11,15.11
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 16:34:04-07:00,2021-11-23 16:36:04-07:00,2.0,15.19,15.19
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 21:24:07-07:00,2021-11-23 21:28:07-07:00,4.0,23.14,22.009999999999998
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 21:30:12-07:00,2021-11-23 21:40:07-07:00,9.916666666666666,34.68,24.832
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 22:30:08-07:00,2021-11-23 22:46:08-07:00,16.0,27.78,23.1075
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 23:34:08-07:00,2021-11-23 23:36:08-07:00,2.0,17.88,17.88
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 23:38:08-07:00,2021-11-23 23:42:08-07:00,4.0,19.95,18.205
2021-11-23,2021-11-23 00:00:00-07:00,10.0,15.0,2021-11-23 23:46:08-07:00,2021-11-23 23:52:08-07:00,6.0,27.49,24.139999999999997
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 01:20:10-07:00,2021-11-24 01:22:10-07:00,2.0,27.02,27.02
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 01:32:10-07:00,2021-11-24 01:44:10-07:00,12.0,25.78,20.193333333333335
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 08:04:14-07:00,2021-11-24 08:06:14-07:00,2.0,36.49,36.49
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 08:08:18-07:00,2021-11-24 08:14:14-07:00,5.933333333333334,24.6,20.19666666666667
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 08:44:14-07:00,2021-11-24 08:48:14-07:00,4.0,20.49,18.674999999999997
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 09:32:15-07:00,2021-11-24 09:48:15-07:00,16.0,34.38,22.33125
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 09:50:15-07:00,2021-11-24 09:52:15-07:00,2.0,16.75,16.75
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 19:06:21-07:00,2021-11-24 19:08:21-07:00,2.0,16.61,16.61
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 21:06:22-07:00,2021-11-24 21:08:22-07:00,2.0,17.03,17.03
2021-11-24,2021-11-24 00:00:00-07:00,10.0,15.0,2021-11-24 22:52:23-07:00,2021-11-24 23:02:24-07:00,10.016666666666667,27.82,25.266000000000002
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 04:10:27-07:00,2021-11-25 04:12:27-07:00,2.0,15.54,15.54
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 04:14:27-07:00,2021-11-25 04:22:27-07:00,8.0,52.88,35.4925
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 09:20:31-07:00,2021-11-25 09:28:30-07:00,7.983333333333333,40.49,26.46
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 15:34:34-07:00,2021-11-25 15:36:34-07:00,2.0,15.02,15.02
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 15:38:34-07:00,2021-11-25 15:40:34-07:00,2.0,15.59,15.59
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 16:00:35-07:00,2021-11-25 16:50:35-07:00,50.0,18.91,16.301199999999998
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 16:52:35-07:00,2021-11-25 17:00:35-07:00,8.0,17.49,16.2775
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 17:02:35-07:00,2021-11-25 17:04:35-07:00,2.0,15.07,15.07
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 17:08:35-07:00,2021-11-25 17:10:35-07:00,2.0,15.25,15.25
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 17:12:35-07:00,2021-11-25 17:14:35-07:00,2.0,15.04,15.04
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 17:42:35-07:00,2021-11-25 17:46:35-07:00,4.0,15.92,15.809999999999999
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 17:56:36-07:00,2021-11-25 18:10:36-07:00,14.0,27.31,22.474285714285713
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 18:30:36-07:00,2021-11-25 18:32:36-07:00,2.0,16.05,16.05
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 19:24:37-07:00,2021-11-25 19:28:37-07:00,4.0,15.55,15.5
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 20:00:37-07:00,2021-11-25 20:02:37-07:00,2.0,15.19,15.19
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 20:14:37-07:00,2021-11-25 20:16:37-07:00,2.0,15.11,15.11
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 20:24:37-07:00,2021-11-25 22:40:39-07:00,136.03333333333333,73.54,28.870735294117644
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 22:44:38-07:00,2021-11-25 22:48:38-07:00,4.0,15.91,15.615
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:12:39-07:00,2021-11-25 23:14:39-07:00,2.0,15.12,15.12
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:22:39-07:00,2021-11-25 23:24:39-07:00,2.0,15.22,15.22
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:26:39-07:00,2021-11-25 23:28:39-07:00,2.0,15.12,15.12
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:36:39-07:00,2021-11-25 23:38:39-07:00,2.0,17.29,17.29
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:40:39-07:00,2021-11-25 23:42:39-07:00,2.0,15.14,15.14
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:44:39-07:00,2021-11-25 23:46:39-07:00,2.0,15.45,15.45
2021-11-25,2021-11-25 00:00:00-07:00,10.0,15.0,2021-11-25 23:54:39-07:00,2021-11-25 23:58:40-07:00,4.016666666666667,15.33,15.219999999999999
2021-11-26,2021-11-26 00:00:00-07:00,16.066,24.098999999999997,2021-11-26 01:02:40-07:00,2021-11-26 01:08:40-07:00,6.0,29.05,28.186666666666667
2021-11-26,2021-11-26 00:00:00-07:00,16.066,24.098999999999997,2021-11-26 20:48:53-07:00,2021-11-26 21:00:53-07:00,12.0,45.88,36.958333333333336
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 01:00:56-07:00,2021-11-27 01:06:56-07:00,6.0,18.59,18.186666666666667
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 10:23:02-07:00,2021-11-27 10:25:02-07:00,2.0,16.36,16.36
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 17:03:06-07:00,2021-11-27 17:05:06-07:00,2.0,16.34,16.34
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 17:33:07-07:00,2021-11-27 18:03:07-07:00,30.0,34.38,24.924000000000003
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 18:15:07-07:00,2021-11-27 18:23:07-07:00,8.0,19.32,18.439999999999998
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 19:09:08-07:00,2021-11-27 19:13:08-07:00,4.0,17.77,17.33
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 19:27:08-07:00,2021-11-27 19:29:08-07:00,2.0,17.74,17.74
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 19:33:08-07:00,2021-11-27 19:35:08-07:00,2.0,16.22,16.22
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 19:59:08-07:00,2021-11-27 20:11:08-07:00,12.0,21.54,19.346666666666664
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 20:13:08-07:00,2021-11-27 20:53:08-07:00,40.0,20.4,18.4805
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 21:03:09-07:00,2021-11-27 21:05:09-07:00,2.0,16.56,16.56
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 21:15:10-07:00,2021-11-27 21:35:09-07:00,19.983333333333334,23.58,18.166
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 21:39:09-07:00,2021-11-27 21:41:09-07:00,2.0,16.75,16.75
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 21:45:09-07:00,2021-11-27 21:59:09-07:00,14.0,18.52,17.674285714285713
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 22:13:09-07:00,2021-11-27 22:15:09-07:00,2.0,16.65,16.65
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 22:19:09-07:00,2021-11-27 22:21:09-07:00,2.0,16.45,16.45
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 22:31:10-07:00,2021-11-27 22:33:10-07:00,2.0,16.33,16.33
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 22:45:10-07:00,2021-11-27 22:49:09-07:00,3.9833333333333334,17.05,16.645
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 22:51:10-07:00,2021-11-27 22:55:09-07:00,3.9833333333333334,16.52,16.369999999999997
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 23:13:10-07:00,2021-11-27 23:15:10-07:00,2.0,16.34,16.34
2021-11-27,2021-11-27 00:00:00-07:00,10.800333333333334,16.2005,2021-11-27 23:21:13-07:00,2021-11-27 23:23:13-07:00,2.0,17.07,17.07
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 02:03:12-07:00,2021-11-28 02:29:12-07:00,26.0,40.11,33.63384615384615
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 07:35:15-07:00,2021-11-28 07:41:15-07:00,6.0,42.91,36.76666666666667
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 09:13:17-07:00,2021-11-28 09:31:17-07:00,18.0,74.39,45.846666666666664
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 09:35:17-07:00,2021-11-28 09:37:17-07:00,2.0,23.46,23.46
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 09:39:17-07:00,2021-11-28 09:57:17-07:00,18.0,24.91,23.741111111111113
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 09:59:17-07:00,2021-11-28 10:01:17-07:00,2.0,23.28,23.28
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 10:03:17-07:00,2021-11-28 10:05:17-07:00,2.0,23.0,23.0
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 10:09:17-07:00,2021-11-28 10:13:17-07:00,4.0,23.68,23.564999999999998
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 10:45:17-07:00,2021-11-28 10:53:17-07:00,8.0,27.02,24.644999999999996
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 10:55:17-07:00,2021-11-28 10:57:17-07:00,2.0,23.09,23.09
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 10:59:18-07:00,2021-11-28 12:09:19-07:00,70.01666666666667,29.36,26.40314285714286
2021-11-28,2021-11-28 00:00:00-07:00,15.249555555555556,22.874333333333333,2021-11-28 12:15:19-07:00,2021-11-29 00:01:26-07:00,706.1166666666667,73.53,34.71036827195468
2021-11-29,2021-11-29 00:00:00-07:00,29.281222222222215,43.921833333333325,2021-11-29 08:19:31-07:00,2021-11-29 08:29:31-07:00,10.0,66.98,56.396
2021-11-29,2021-11-29 00:00:00-07:00,29.281222222222215,43.921833333333325,2021-11-29 10:21:33-07:00,2021-11-29 10:33:33-07:00,12.0,48.0,46.69
2021-11-29,2021-11-29 00:00:00-07:00,29.281222222222215,43.921833333333325,2021-11-29 10:35:33-07:00,2021-11-29 10:45:33-07:00,10.0,48.09,46.644
2021-11-29,2021-11-29 00:00:00-07:00,29.281222222222215,43.921833333333325,2021-11-29 19:17:38-07:00,2021-11-29 19:19:38-07:00,2.0,48.04,48.04
2021-11-30,2021-11-30 00:00:00-07:00,23.023999999999997,34.535999999999994,2021-11-30 00:07:42-07:00,2021-11-30 00:17:42-07:00,10.0,54.68,45.147999999999996
2021-11-30,2021-11-30 00:00:00-07:00,23.023999999999997,34.535999999999994,2021-11-30 08:39:47-07:00,2021-11-30 08:43:47-07:00,4.0,45.81,41.245000000000005
2021-11-30,2021-11-30 00:00:00-07:00,23.023999999999997,34.535999999999994,2021-11-30 08:59:47-07:00,2021-11-30 09:05:47-07:00,6.0,43.67,40.17666666666667
2021-11-30,2021-11-30 00:00:00-07:00,23.023999999999997,34.535999999999994,2021-11-30 09:41:47-07:00,2021-11-30 09:43:47-07:00,2.0,36.22,36.22
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 04:10:00-07:00,2021-12-01 04:14:00-07:00,4.0,23.42,23.39
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 04:20:00-07:00,2021-12-01 04:22:00-07:00,2.0,23.41,23.41
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 04:36:00-07:00,2021-12-01 04:42:00-07:00,6.0,24.21,23.986666666666668
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 04:44:00-07:00,2021-12-01 04:48:00-07:00,4.0,24.25,23.84
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 04:50:00-07:00,2021-12-01 16:46:08-07:00,716.1333333333333,137.61,44.83916201117318
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 16:48:07-07:00,2021-12-01 16:50:07-07:00,2.0,23.87,23.87
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 17:32:08-07:00,2021-12-01 17:50:08-07:00,18.0,52.16,35.48222222222223
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 19:34:10-07:00,2021-12-01 19:40:10-07:00,6.0,23.83,23.616666666666664
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 19:48:10-07:00,2021-12-01 19:52:10-07:00,4.0,31.69,30.415
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 19:58:10-07:00,2021-12-01 20:02:10-07:00,4.0,25.57,25.060000000000002
2021-12-01,2021-12-01 00:00:00-07:00,15.492555555555555,23.238833333333332,2021-12-01 22:06:12-07:00,2021-12-01 22:08:12-07:00,2.0,24.09,24.09
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 08:16:18-07:00,2021-12-02 08:18:18-07:00,2.0,25.86,25.86
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 08:28:18-07:00,2021-12-02 08:32:18-07:00,4.0,27.63,27.17
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 08:34:18-07:00,2021-12-02 08:36:18-07:00,2.0,26.41,26.41
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 09:14:19-07:00,2021-12-02 09:16:19-07:00,2.0,25.72,25.72
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 09:30:19-07:00,2021-12-02 09:56:19-07:00,26.0,40.63,35.60153846153847
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 10:24:19-07:00,2021-12-02 14:12:22-07:00,228.05,70.25,50.46473684210527
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 14:14:22-07:00,2021-12-02 14:16:22-07:00,2.0,25.64,25.64
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 14:26:22-07:00,2021-12-02 14:34:22-07:00,8.0,28.79,26.7025
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 14:36:22-07:00,2021-12-02 14:48:22-07:00,12.0,28.09,26.386666666666667
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 14:52:22-07:00,2021-12-02 15:00:22-07:00,8.0,28.27,26.492499999999996
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 15:14:23-07:00,2021-12-02 15:16:23-07:00,2.0,25.72,25.72
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 15:34:23-07:00,2021-12-02 15:36:23-07:00,2.0,25.6,25.6
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 15:44:23-07:00,2021-12-02 15:48:23-07:00,4.0,27.43,26.355
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 16:26:23-07:00,2021-12-02 16:28:23-07:00,2.0,25.64,25.64
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 17:18:24-07:00,2021-12-02 17:42:24-07:00,24.0,44.9,35.05833333333333
2021-12-02,2021-12-02 00:00:00-07:00,16.84633333333333,25.269499999999994,2021-12-02 20:08:26-07:00,2021-12-02 20:16:26-07:00,8.0,59.7,41.845
2021-12-03,2021-12-03 00:00:00-07:00,28.876,43.314,2021-12-03 04:18:31-07:00,2021-12-03 04:20:31-07:00,2.0,45.46,45.46
2021-12-03,2021-12-03 00:00:00-07:00,28.876,43.314,2021-12-03 04:24:31-07:00,2021-12-03 04:52:31-07:00,28.0,48.55,46.10714285714287
2021-12-03,2021-12-03 00:00:00-07:00,28.876,43.314,2021-12-03 05:38:32-07:00,2021-12-03 05:50:32-07:00,12.0,46.32,44.163333333333334
2021-12-03,2021-12-03 00:00:00-07:00,28.876,43.314,2021-12-03 05:52:32-07:00,2021-12-03 06:02:33-07:00,10.016666666666667,46.25,45.302
2021-12-03,2021-12-03 00:00:00-07:00,28.876,43.314,2021-12-03 06:04:33-07:00,2021-12-03 06:26:33-07:00,22.0,47.33,45.31727272727273
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 15:01:10-07:00,2021-12-05 15:09:10-07:00,8.0,22.88,22.244999999999997
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 15:15:12-07:00,2021-12-05 15:31:10-07:00,15.966666666666667,25.12,24.03375
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 15:33:10-07:00,2021-12-05 15:37:10-07:00,4.0,23.81,23.09
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 15:41:10-07:00,2021-12-05 16:27:10-07:00,46.0,25.96,23.91434782608696
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 16:33:10-07:00,2021-12-05 16:39:10-07:00,6.0,22.96,22.49
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 16:47:10-07:00,2021-12-05 16:53:11-07:00,6.016666666666667,25.21,23.97
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 17:03:11-07:00,2021-12-05 17:35:08-07:00,31.95,41.14,26.86266666666667
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 17:39:08-07:00,2021-12-05 17:53:08-07:00,14.0,24.76,23.332857142857144
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 17:55:08-07:00,2021-12-05 18:05:08-07:00,10.0,25.0,23.445999999999998
2021-12-05,2021-12-05 00:00:00-07:00,14.486444444444444,21.729666666666667,2021-12-05 18:17:08-07:00,2021-12-05 18:19:08-07:00,2.0,22.89,22.89
